Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
UPSRTC - LDR0136,Ordinary Non AC Seater 2+3,20:00,03:10,07h 10m,449.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - VKS0005,Janrath AC Seater 2+3,20:00,04:00,08h 00m,556.0,46 Seats available,2.7,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - BLY0094,Janrath AC Seater 2+2,22:01,05:01,07h 00m,639.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh)
UPSRTC - PLB0434,Ordinary Non AC Seater 2+3,20:19,03:28,07h 09m,579.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
UPSRTC - PLB0049,Ordinary Non AC Seater 2+3,20:30,04:00,07h 30m,579.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
UPSRTC - BLP0012,Ordinary Non AC Seater 2+3,21:05,04:40,07h 35m,542.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
UPSRTC - PLB0372,0,21:27,05:26,07h 59m,579.0,0,3.3,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
UPSRTC - HDD0031,Ordinary Non AC Seater 2+3,19:45,01:00,05h 15m,294.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - NCL0322,Ordinary Non AC Seater 2+3,19:45,00:20,04h 35m,292.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0038,Ordinary Non AC Seater 2+3,20:00,23:30,03h 30m,298.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0105,Rajdhani Non AC Seater 2+3,20:00,23:50,03h 50m,294.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MHB0247,Ordinary Non AC Seater 2+3,20:04,04:19,08h 15m,491.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
UPSRTC - RPN0018,Janrath AC Seater 2+2,20:30,02:30,06h 00m,720.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
UPSRTC - RPN0081,Janrath AC Seater 2+2,20:31,02:31,06h 00m,720.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
UPSRTC - KSB0408,Janrath AC Seater 2+2,20:00,05:30,09h 30m,1052.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lakhimpur-to-delhi,Lakhimpur (uttar pradesh) to Delhi
UPSRTC - BLP0014,Ordinary Non AC Seater 2+3,20:35,07:00,10h 25m,732.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lakhimpur-to-delhi,Lakhimpur (uttar pradesh) to Delhi
UPSRTC - BLP0013,Ordinary Non AC Seater 2+3,21:00,06:00,09h 00m,732.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lakhimpur-to-delhi,Lakhimpur (uttar pradesh) to Delhi
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lakhimpur-to-delhi,Lakhimpur (uttar pradesh) to Delhi
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lakhimpur-to-delhi,Lakhimpur (uttar pradesh) to Delhi
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lakhimpur-to-delhi,Lakhimpur (uttar pradesh) to Delhi
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lakhimpur-to-delhi,Lakhimpur (uttar pradesh) to Delhi
UPSRTC - DOR0004,Rajdhani Non AC Seater 2+3,20:40,23:36,02h 56m,256.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
UPSRTC - AKP0186,Ordinary Non AC Seater 2+3,20:46,23:30,02h 44m,215.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
UPSRTC - MHB0247,Ordinary Non AC Seater 2+3,20:55,00:00,03h 05m,215.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
UPSRTC - DOR0997,Rajdhani Non AC Seater 2+3,21:25,00:15,02h 50m,246.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,20:00,23:45,03h 45m,460.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,01:30,04h 30m,302.0,32 Seats available,4.5,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,02:45,03h 45m,458.0,26 Seats available,3.7,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
RSRTC - 189583,NON AC Seater / Sleeper 2+1,23:59,03:45,03h 46m,302.0,21 Seats available,4.5,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),18:45,23:15,04h 30m,450.0,13 Seats available,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
M R Travels,NON A/C Seater/ Sleeper (2+1),18:45,23:40,04h 55m,495.0,10 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,23:50,04h 50m,330.0,35 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Bluecity Bus,Bharat Benz A/C Sleeper (2+1),19:00,23:55,04h 55m,680.0,20 Seats available,4.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jain travels regd,NON AC Seater/ Sleeper (2+1),19:00,23:36,04h 36m,330.0,20 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
RSRTC - 189582,NON AC Seater / Sleeper 2+1,20:01,03:30,07h 29m,448.0,18 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
RSRTC - 190961,NON AC Seater / Sleeper 2+1,20:40,04:40,08h 00m,448.0,33 Seats available,3.2,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
RSRTC - 163517,Express Non AC Seater 2+3,21:05,05:00,07h 55m,356.0,39 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
RSRTC - 188804,Express Non AC Seater 2+3,20:00,23:45,03h 45m,211.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,20:30,23:45,03h 15m,424.0,37 Seats available,2.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
RSRTC - 190584,Express Non AC Seater 2+3,20:50,01:10,04h 20m,211.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
RSRTC - 172923,Express Non AC Seater 2+3,21:15,01:30,04h 15m,211.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
RSRTC - 197510,Super Luxury Volvo AC Seater Pushback 2+2,21:30,04:00,06h 30m,570.0,15 Seats available,4.4,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
RSRTC - 198017,NON AC Seater / Sleeper 2+1,22:00,04:15,06h 15m,463.0,26 Seats available,3.5,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
UPSRTC - ALI0024,Ordinary Non AC Seater 2+3,21:00,05:00,08h 00m,397.0,51 Seats available,3.1,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
RSRTC - 194178,Super Luxury Volvo AC Seater Pushback 2+2,21:15,23:00,01h 45m,239.0,37 Seats available,3.7,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
RSRTC - 188804,Express Non AC Seater 2+3,22:00,23:45,01h 45m,120.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,22:15,23:45,01h 30m,239.0,34 Seats available,3.7,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
RSRTC - 190951,0,23:25,01:30,02h 05m,120.0,0,3.7,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
RSRTC - 198024,Express Non AC Seater 2+3,21:30,03:00,05h 30m,263.0,42 Seats available,0.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
RSRTC - 197958,Express Non AC Seater 2+3,23:00,04:30,05h 30m,263.0,42 Seats available,0.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),18:45,23:50,05h 05m,405.0,14 Seats available,3.8,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
RSRTC - 198494,Express Non AC Seater 2+3,19:50,03:00,07h 10m,369.0,42 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
RSRTC - 178227,Express Non AC Seater 2+3,19:50,03:00,07h 10m,369.0,42 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
RSRTC - 190202,Express Non AC Seater 2+3,21:50,05:00,07h 10m,369.0,38 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,20:00,22:30,02h 30m,339.0,37 Seats available,4.4,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,00:30,03h 30m,235.0,37 Seats available,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,01:30,02h 30m,339.0,37 Seats available,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 189240,NON AC Seater / Sleeper 2+1,21:00,02:10,05h 10m,341.0,25 Seats available,3.8,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 197791,NON AC Seater / Sleeper 2+1,23:15,04:40,05h 25m,344.0,16 Seats available,4.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 194692,Express Non AC Seater 2+3,23:59,05:30,05h 31m,265.0,41 Seats available,4.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
B R Travels,AC Sleeper (2+1),21:30,02:10,04h 40m,1200.0,12 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Ganesh Travels,A/C Seater / Sleeper (2+1),23:00,05:20,06h 20m,500.0,23 Seats available,4.8,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
B.R. Travels,0,20:15,01:00,04h 45m,905.0,0,4.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 191911,Express Non AC Seater 2+3,21:00,07:00,10h 00m,464.0,42 Seats available,3.6,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
RSRTC - 195928,Super Luxury Volvo AC Seater Pushback 2+2,23:00,06:45,07h 45m,770.0,33 Seats available,3.5,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
Lake City Travels,0,22:45,07:17,08h 32m,465.0,30 Seats available,4.3,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan)
RSRTC - 193248,Semi Deluxe Non AC Seater 2+2,20:15,02:00,05h 45m,313.0,35 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 195346,NON AC Seater / Sleeper 2+1,20:30,02:50,06h 20m,369.0,37 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
RSRTC - 195800,Super Luxury Volvo AC Seater Pushback 2+2,21:31,02:00,04h 29m,485.0,37 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Assam State Transport Corporation (ASTC) - 149849,Volvo AC Seater 2+2,06:30,10:45,04h 15m,298.0,20 Seats available,3.8,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
Assam State Transport Corporation (ASTC) - 155999,Bharat Benz A/C Seater (2+2),07:15,10:50,03h 35m,298.0,10 Seats available,4.2,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
Assam State Transport Corporation (ASTC) - 154910,Bharat Benz A/C Seater (2+2),10:30,15:00,04h 30m,298.0,14 Seats available,3.8,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
Assam State Transport Corporation (ASTC) - 157880,A/C Seater (2+1),13:45,18:30,04h 45m,298.0,26 Seats available,3.9,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
Aziba Travels,NON A/C Seater (2+1),05:45,10:40,04h 55m,347.0,22 Seats available,4.5,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
